basin,year,ecotrait,subtractive,additive
FI02,2011,tachtemp_psy,0.001475595,-0.000982965
FI02,2011,tachtemp_the,-0.000147952,-0.000503506
FI02,2011,tachtemp_eut,-0.000885565,-0.001335712
FI02,2011,tachsap_x,-0.000255002,-0.00044325
FI02,2011,tachsap_o,1.54E-05,-0.000359805
FI02,2011,tachsap_b,0.000478659,7.56E-05
FI02,2011,tachsap_a,-0.000504581,-0.000343662
FI02,2011,tachsap_p,-0.000346356,-0.000233191
FI02,2012,microhab_arg,-0.000582979,8.66E-06
FI02,2012,microhab_pel,-0.005169459,-0.000160893
FI02,2012,microhab_psa,-0.000217096,-2.07E-05
FI02,2012,microhab_aka,0.00028085,0.000194484
FI02,2012,microhab_lit,0.000370216,-0.00024062
FI02,2012,microhab_phy,0.0004436,-0.001022874
FI02,2012,microhab_pom,0.000208662,-0.000203648
FI02,2012,microhab_oth,0.000117454,0.000390617
FI02,2012,tachtemp_psy,-0.001485228,-0.000760049
FI02,2012,tachtemp_the,0.000299141,-0.00054612
FI02,2012,tachtemp_eut,0.000591478,-0.001589319
FI02,2012,tachsap_x,0.000338686,-0.000340859
FI02,2012,tachsap_o,0.000502174,-7.78E-05
FI02,2012,tachsap_b,0.000207281,-0.00070981
FI02,2012,tachsap_a,-6.25E-05,0.000213196
FI02,2012,tachsap_p,0.000391447,0.000292105
FI02,2013,microhab_arg,-1.34E-05,0.000117165
FI02,2013,microhab_pel,0.000162489,0.000642096
FI02,2013,microhab_psa,-8.58E-05,0.000127389
FI02,2013,microhab_aka,0.000203321,-0.000529538
FI02,2013,microhab_lit,-0.001171723,-0.000389263
FI02,2013,microhab_phy,0.000235363,-0.000433293
FI02,2013,microhab_pom,-7.14E-05,-6.03E-06
FI02,2013,microhab_oth,-0.000828458,-5.03E-05
FI02,2013,tachtemp_psy,0.001008589,-0.000416555
FI02,2013,tachtemp_the,-0.000562862,-2.33E-05
FI02,2013,tachtemp_eut,0.000374613,-0.001239697
FI02,2013,tachsap_x,-0.000812049,-9.19E-05
FI02,2013,tachsap_o,-0.00100263,0.000410332
FI02,2013,tachsap_b,0.000231871,-0.000785928
FI02,2013,tachsap_a,-0.000132785,-0.000332234
FI02,2013,tachsap_p,-0.000736083,-0.000154976
FI02,2014,microhab_arg,-0.00014542,8.81E-05
FI02,2014,microhab_pel,0.000176857,0.002471771
FI02,2014,microhab_psa,-0.000395253,0.000226052
FI02,2014,microhab_aka,-3.58E-05,0.000566857
FI02,2014,microhab_lit,0.000549883,0.001026879
FI02,2014,microhab_phy,0.000150188,-0.000306011
FI02,2014,microhab_pom,-4.72E-05,0.001646599
FI02,2014,microhab_oth,0.000621375,0.00091888
FI02,2014,tachtemp_psy,0.0001333,0.000869105
FI02,2014,tachtemp_the,0.000168502,0.001360041
FI02,2014,tachtemp_eut,0.001881004,-0.000419389
FI02,2014,tachsap_x,0.000105907,0.001529527
FI02,2014,tachsap_o,-0.000805658,0.001614691
FI02,2014,tachsap_b,0.000355577,-7.97E-05
FI02,2014,tachsap_a,0.000333354,0.000174707
FI02,2014,tachsap_p,0.000366361,-0.000398024
FR01,1995,microhab_arg,-3.74E-05,-0.000161707
FR01,1995,microhab_pel,0.000236765,0.012021045
FR01,1995,microhab_psa,1.57E-05,0.000971674
FR01,1995,microhab_aka,-0.000401885,-0.000560799
FR01,1995,microhab_lit,-0.001503733,0
FR01,1995,microhab_phy,-0.000634115,0.008953238
FR01,1995,microhab_pom,0,-0.001655437
FR01,1995,microhab_oth,-0.000161275,0.001774867
FR01,1995,tachtemp_psy,0.001731266,-0.000311377
FR01,1995,tachtemp_the,-0.000758669,0.003725315
FR01,1995,tachtemp_eut,-0.002026245,0.002112096
FR01,1995,tachsap_x,0.000390731,-0.000308361
FR01,1995,tachsap_o,0.00086943,-0.000387012
FR01,1995,tachsap_b,0.000402065,0.000992036
FR01,1995,tachsap_a,-0.000149467,-0.000466882
FR01,1995,tachsap_p,1.86E-05,0.003701003
FR01,1996,microhab_arg,-0.00014137,0.000174866
FR01,1996,microhab_pel,-0.00772304,0.002395696
FR01,1996,microhab_psa,0.000356695,-0.000470489
FR01,1996,microhab_aka,0.00034525,-0.000269744
FR01,1996,microhab_lit,0.000792953,-0.001430517
FR01,1996,microhab_phy,-0.00081072,-0.001959552
FR01,1996,microhab_pom,-0.000384647,-0.000421334
FR01,1996,microhab_oth,-0.002114846,-0.000208748
FR01,1996,tachtemp_psy,0.001865335,-0.000955004
FR01,1996,tachtemp_the,0.001360099,-0.000544619
FR01,1996,tachtemp_eut,-0.004382323,0.000628874
FR01,1996,tachsap_x,-0.000905204,0.001324274
FR01,1996,tachsap_o,-0.00088676,-0.000328851
FR01,1996,tachsap_b,0.000655346,0.00018922
FR01,1996,tachsap_a,0.000327064,1.44E-05
FR01,1996,tachsap_p,0.000590569,5.64E-05
FR01,1997,microhab_arg,-9.54E-05,0.000110831
FR01,1997,microhab_pel,0.003823649,-0.0034521
FR01,1997,microhab_psa,0.000210437,0.001007927
FR01,1997,microhab_aka,5.21E-05,-0.000470025
FR01,1997,microhab_lit,-0.002990654,0.005752065
FR01,1997,microhab_phy,0.000602377,0.003576962
FR01,1997,microhab_pom,9.27E-05,0.000795774
FR01,1997,microhab_oth,0.000514363,0.000468077
FR01,1997,tachtemp_psy,-0.000231766,-0.001041787
FR01,1997,tachtemp_the,-0.001349924,-0.000304382
FR01,1997,tachtemp_eut,-0.000949519,-0.00052318
FR01,1997,tachsap_x,-0.001209993,-0.000793488
FR01,1997,tachsap_o,0.000529608,0.001715101
FR01,1997,tachsap_b,0.000176115,-0.000534485
FR01,1997,tachsap_a,-0.000516828,-0.000155654
FR01,1997,tachsap_p,-0.000981908,-0.000534192
FR01,1998,microhab_arg,-1.41E-05,-2.36E-05
FR01,1998,microhab_pel,0.002583675,-0.001333537
FR01,1998,microhab_psa,-0.001608814,-0.000134181
FR01,1998,microhab_aka,0,7.01E-05
FR01,1998,microhab_lit,-0.004467661,0.009397233
FR01,1998,microhab_phy,-0.004249171,-0.000579941
FR01,1998,microhab_pom,-0.000571374,0.001042294
FR01,1998,microhab_oth,0.000535733,-0.00067743
FR01,1998,tachtemp_psy,0.002586559,9.38E-05
FR01,1998,tachtemp_the,0.000366262,0
FR01,1998,tachtemp_eut,0,0.000547322
FR01,1998,tachsap_x,0.000344047,0.000464473
FR01,1998,tachsap_o,-0.000787836,0
FR01,1998,tachsap_b,-0.000828555,-0.000119166
FR01,1998,tachsap_a,9.95E-05,0.000402396
FR01,1998,tachsap_p,0.001433581,1.90E-05
FR01,1999,microhab_arg,2.01E-05,-0.000156599
FR01,1999,microhab_pel,0.001769287,-0.000834511
FR01,1999,microhab_psa,0.000357073,0.000908741
FR01,1999,microhab_aka,0.000299776,0.000502152
FR01,1999,microhab_lit,-0.004614761,-0.002552438
FR01,1999,microhab_phy,0.000124082,-0.000510864
FR01,1999,microhab_pom,-1.47E-05,-0.000732797
FR01,1999,microhab_oth,0.001031551,-0.000199678
FR01,1999,tachtemp_psy,0.001131351,0.002740195
FR01,1999,tachtemp_the,0.000280332,0.000679419
FR01,1999,tachtemp_eut,0.000128204,0.001812151
FR01,1999,tachsap_x,0.000191305,-0.000166773
FR01,1999,tachsap_o,0.000850902,8.46E-06
FR01,1999,tachsap_b,-0.000309781,-0.000602767
FR01,1999,tachsap_a,-0.00023482,0.000529858
FR01,1999,tachsap_p,-0.001122393,-0.000385977
FR01,2000,microhab_arg,0.000122163,0.00014148
FR01,2000,microhab_pel,-0.006401768,-0.000147067
FR01,2000,microhab_psa,0.000627738,0.000163887
FR01,2000,microhab_aka,-0.000667204,0.000598591
FR01,2000,microhab_lit,-0.001674941,-0.007425934
FR01,2000,microhab_phy,0.000560295,-0.000108287
FR01,2000,microhab_pom,0.000792974,0.000335884
FR01,2000,microhab_oth,-0.001310373,6.81E-05
FR01,2000,tachtemp_psy,-0.000965034,-0.005141883
FR01,2000,tachtemp_the,6.48E-05,-0.000409019
FR01,2000,tachtemp_eut,-0.002240471,0.001522118
FR01,2000,tachsap_x,4.43E-05,0.000199193
FR01,2000,tachsap_o,0.000226771,-0.001789198
FR01,2000,tachsap_b,-3.54E-05,0.000156604
FR01,2000,tachsap_a,-0.000118209,-6.43E-05
FR01,2000,tachsap_p,-0.00021779,-2.66E-05
FR01,2001,microhab_arg,-3.74E-05,-0.000161707
FR01,2001,microhab_pel,0.000236765,0.012021045
FR01,2001,microhab_psa,1.57E-05,0.000971674
FR01,2001,microhab_aka,-0.000401885,-0.000560799
FR01,2001,microhab_lit,-0.001503733,0
FR01,2001,microhab_phy,-0.000634115,0.008953238
FR01,2001,microhab_pom,0,-0.001655437
FR01,2001,microhab_oth,-0.000161275,0.001774867
FR01,2001,tachtemp_psy,0.001731266,-0.000311377
FR01,2001,tachtemp_the,-0.000758669,0.003725315
FR01,2001,tachtemp_eut,-0.002026245,0.002112096
FR01,2001,tachsap_x,0.000390731,-0.000308361
FR01,2001,tachsap_o,0.00086943,-0.000387012
FR01,2001,tachsap_b,0.000402065,0.000992036
FR01,2001,tachsap_a,-0.000149467,-0.000466882
FR01,2001,tachsap_p,1.86E-05,0.003701003
FR02,2009,microhab_arg,-0.000164668,-0.00013658
FR02,2009,microhab_pel,-0.007413629,0.012596171
FR02,2009,microhab_psa,-0.001243408,-0.001324722
FR02,2009,microhab_aka,0.001427762,-0.000819188
FR02,2009,microhab_lit,0.000832426,-0.003621876
FR02,2009,microhab_phy,-0.003663917,0.002275443
FR02,2009,microhab_pom,-0.007760141,-0.001449144
FR02,2009,microhab_oth,-0.002021399,0.001748573
FR02,2009,tachtemp_psy,0.002982649,-0.004376661
FR02,2009,tachtemp_the,-0.003494515,0.000637245
FR02,2009,tachtemp_eut,-0.006147239,-0.003480478
FR02,2009,tachsap_x,9.63E-05,-0.001162564
FR02,2009,tachsap_o,-0.001237507,-0.00203296
FR02,2009,tachsap_b,0.000927858,-0.000957612
FR02,2009,tachsap_a,-0.009333789,-0.002126185
FR02,2009,tachsap_p,0.000935062,-0.000213245
FR02,2010,microhab_arg,-2.94E-05,-5.04E-05
FR02,2010,microhab_pel,-0.024908975,0.016713532
FR02,2010,microhab_psa,0.000866863,-0.000269268
FR02,2010,microhab_aka,0.000690324,-0.000931289
FR02,2010,microhab_lit,0.00273014,-0.004355909
FR02,2010,microhab_phy,-0.002376463,0.002239224
FR02,2010,microhab_pom,-0.000689404,-0.000835701
FR02,2010,microhab_oth,-0.004281225,0.003173521
FR02,2010,tachtemp_psy,0.00029778,-0.002489655
FR02,2010,tachtemp_the,-0.000855267,0.000169372
FR02,2010,tachtemp_eut,0.001177301,-0.001219528
FR02,2010,tachsap_x,0.00034985,-0.00030688
FR02,2010,tachsap_o,0.001017794,-0.000146515
FR02,2010,tachsap_b,0.000982898,-0.002194093
FR02,2010,tachsap_a,-0.000428485,-0.001612174
FR02,2010,tachsap_p,-0.004389356,0.000426308
FR02,2011,microhab_arg,0.000187148,2.29E-05
FR02,2011,microhab_pel,-0.001153498,-0.002902743
FR02,2011,microhab_psa,0.001106006,0.00025646
FR02,2011,microhab_aka,-0.000232432,-0.001173578
FR02,2011,microhab_lit,0.00061449,0.003700447
FR02,2011,microhab_phy,-0.000294307,0.001350218
FR02,2011,microhab_pom,0.001039994,0.007687668
FR02,2011,microhab_oth,0.000482491,-0.001069397
FR02,2011,tachtemp_psy,0.004545399,-0.001616928
FR02,2011,tachtemp_the,0.000640675,0.004072477
FR02,2011,tachtemp_eut,0.000638879,0.008861286
FR02,2011,tachsap_x,0.001382661,0.000132184
FR02,2011,tachsap_o,0.00040815,0.001102472
FR02,2011,tachsap_b,0.001336474,0
FR02,2011,tachsap_a,0.002196426,0.012016029
FR02,2011,tachsap_p,-0.000383062,0.002455331
FR02,2012,microhab_arg,-0.000164668,-0.00013658
FR02,2012,microhab_pel,-0.007413629,0.012596171
FR02,2012,microhab_psa,-0.001243408,-0.001324722
FR02,2012,microhab_aka,0.001427762,-0.000819188
FR02,2012,microhab_lit,0.000832426,-0.003621876
FR02,2012,microhab_phy,-0.003663917,0.002275443
FR02,2012,microhab_pom,-0.007760141,-0.001449144
FR02,2012,microhab_oth,-0.002021399,0.001748573
FR02,2012,tachtemp_psy,0.002982649,-0.004376661
FR02,2012,tachtemp_the,-0.003494515,0.000637245
FR02,2012,tachtemp_eut,-0.006147239,-0.003480478
FR02,2012,tachsap_x,9.63E-05,-0.001162564
FR02,2012,tachsap_o,-0.001237507,-0.00203296
FR02,2012,tachsap_b,0.000927858,-0.000957612
FR02,2012,tachsap_a,-0.009333789,-0.002126185
FR02,2012,tachsap_p,0.000935062,-0.000213245
FR03,2010,microhab_arg,-0.000252343,-5.72E-05
FR03,2010,microhab_pel,-0.004754315,0.009271873
FR03,2010,microhab_psa,0.000707838,0.000309354
FR03,2010,microhab_aka,0.000376742,-0.000693499
FR03,2010,microhab_lit,0.003382549,-0.001216538
FR03,2010,microhab_phy,0.001136603,0.001580976
FR03,2010,microhab_pom,-0.002221971,-0.000376578
FR03,2010,microhab_oth,-0.000609611,0.00159598
FR03,2010,tachtemp_psy,-0.000709959,0.001089324
FR03,2010,tachtemp_the,-0.000992303,5.21E-05
FR03,2010,tachtemp_eut,0.004007044,-0.008105895
FR03,2010,tachsap_x,0.000210727,-0.001609464
FR03,2010,tachsap_o,0.000985191,-0.001905241
FR03,2010,tachsap_b,-0.000616951,-0.002430336
FR03,2010,tachsap_a,-0.006614288,-0.001880052
FR03,2010,tachsap_p,-0.000544939,-0.000623896
FR03,2011,microhab_arg,-0.000715219,0.000123954
FR03,2011,microhab_pel,-6.70E-05,0.010612689
FR03,2011,microhab_psa,-0.000203267,0.00190365
FR03,2011,microhab_aka,0.000551551,0.000537051
FR03,2011,microhab_lit,0.00597159,0.003272824
FR03,2011,microhab_phy,-0.004474252,0.003831343
FR03,2011,microhab_pom,0.001029566,0.000258022
FR03,2011,microhab_oth,0.000500803,0.001637678
FR03,2011,tachtemp_psy,0.000830302,0.000552465
FR03,2011,tachtemp_the,9.78E-05,0.000194272
FR03,2011,tachtemp_eut,0.008852282,-3.12E-05
FR03,2011,tachsap_x,0,-0.002551222
FR03,2011,tachsap_o,1.08E-05,-0.00193821
FR03,2011,tachsap_b,0.000395635,0.000418853
FR03,2011,tachsap_a,0.002807146,-0.000312018
FR03,2011,tachsap_p,0.001637152,-0.001756712
FR03,2012,microhab_arg,1.00E-05,0.000244891
FR03,2012,microhab_pel,-0.001302381,-0.00608974
FR03,2012,microhab_psa,-0.001747642,-0.000423536
FR03,2012,microhab_aka,0.000451265,-0.000586421
FR03,2012,microhab_lit,-0.002826106,-0.005008563
FR03,2012,microhab_phy,-0.003940848,-0.000855529
FR03,2012,microhab_pom,0.001144223,0.000998699
FR03,2012,microhab_oth,0.000108985,-0.00170227
FR03,2012,tachtemp_psy,0.004234309,-0.00670789
FR03,2012,tachtemp_the,0.001525601,-0.001021327
FR03,2012,tachtemp_eut,0.008395649,-0.005624234
FR03,2012,tachsap_x,0.001565652,-0.001479979
FR03,2012,tachsap_o,0.000723581,-0.001337299
FR03,2012,tachsap_b,0.000231434,0.000332357
FR03,2012,tachsap_a,0.001831765,0.00290529
FR03,2012,tachsap_p,0.000934478,-0.000394911
FR03,2013,microhab_arg,-0.000252343,-5.72E-05
FR03,2013,microhab_pel,-0.004754315,0.009271873
FR03,2013,microhab_psa,0.000707838,0.000309354
FR03,2013,microhab_aka,0.000376742,-0.000693499
FR03,2013,microhab_lit,0.003382549,-0.001216538
FR03,2013,microhab_phy,0.001136603,0.001580976
FR03,2013,microhab_pom,-0.002221971,-0.000376578
FR03,2013,microhab_oth,-0.000609611,0.00159598
FR03,2013,tachtemp_psy,-0.000709959,0.001089324
FR03,2013,tachtemp_the,-0.000992303,5.21E-05
FR03,2013,tachtemp_eut,0.004007044,-0.008105895
FR03,2013,tachsap_x,0.000210727,-0.001609464
FR03,2013,tachsap_o,0.000985191,-0.001905241
FR03,2013,tachsap_b,-0.000616951,-0.002430336
FR03,2013,tachsap_a,-0.006614288,-0.001880052
FR03,2013,tachsap_p,-0.000544939,-0.000623896
FR04,2009,microhab_arg,1.27E-05,-0.000104822
FR04,2009,microhab_pel,-0.001864887,-0.001306097
FR04,2009,microhab_psa,0.000226386,-0.00024752
FR04,2009,microhab_aka,-0.00037977,-0.000106762
FR04,2009,microhab_lit,0.002542258,-0.001151353
FR04,2009,microhab_phy,0.000395217,-0.000181972
FR04,2009,microhab_pom,0.000291051,-0.001359007
FR04,2009,microhab_oth,-0.000896448,-0.001176637
FR04,2009,tachtemp_psy,-0.000178483,0.002533501
FR04,2009,tachtemp_the,0.000894445,0.001181649
FR04,2009,tachtemp_eut,-0.001550112,0.001593828
FR04,2009,tachsap_x,0.000897932,0.002649605
FR04,2009,tachsap_o,0.000337279,0.000133937
FR04,2009,tachsap_b,0.000398439,0.000211713
FR04,2009,tachsap_a,-0.001015873,0.000206981
FR04,2009,tachsap_p,-0.0004405,-0.00033959
FR04,2010,microhab_arg,2.56E-05,-7.45E-05
FR04,2010,microhab_pel,0.000521691,0.002123133
FR04,2010,microhab_psa,0.00038528,-0.000640884
FR04,2010,microhab_aka,-0.000772086,-0.000129157
FR04,2010,microhab_lit,-0.001171874,-0.001924355
FR04,2010,microhab_phy,0.001808888,0.002941466
FR04,2010,microhab_pom,0.000216596,0.00021956
FR04,2010,microhab_oth,0.000517287,0.001054469
FR04,2010,tachtemp_psy,-0.00105498,-0.001104993
FR04,2010,tachtemp_the,-0.001115514,-0.000733621
FR04,2010,tachtemp_eut,-4.08E-06,-0.00185614
FR04,2010,tachsap_x,-0.003529083,-0.001120981
FR04,2010,tachsap_o,-0.000430366,-0.001180879
FR04,2010,tachsap_b,-0.000523005,-0.00091227
FR04,2010,tachsap_a,-7.57E-05,0.000476912
FR04,2010,tachsap_p,0.000137114,0.000590953
FR04,2011,microhab_arg,-4.53E-05,-2.66E-05
FR04,2011,microhab_pel,-0.002485565,-0.001691066
FR04,2011,microhab_psa,2.13E-05,-0.000385107
FR04,2011,microhab_aka,0.000444796,-0.0001097
FR04,2011,microhab_lit,-0.002737524,-0.0008428
FR04,2011,microhab_phy,0.000421442,0.002925935
FR04,2011,microhab_pom,0.000131305,8.89E-05
FR04,2011,microhab_oth,-0.001573602,-0.000973657
FR04,2011,tachtemp_psy,0.00057234,-0.000236978
FR04,2011,tachtemp_the,0.000236938,0.000512849
FR04,2011,tachtemp_eut,0.000703989,-0.001443164
FR04,2011,tachsap_x,0.00078163,0.001207564
FR04,2011,tachsap_o,0.000858635,0.000991492
FR04,2011,tachsap_b,0.000713044,-0.000255783
FR04,2011,tachsap_a,-0.000926441,0.002417616
FR04,2011,tachsap_p,-0.000665361,-0.000543716
FR04,2012,microhab_arg,0,-1.09E-05
FR04,2012,microhab_pel,0.000146895,0
FR04,2012,microhab_psa,0.000109824,0.000131612
FR04,2012,microhab_aka,0,-7.40E-05
FR04,2012,microhab_lit,0,0.000805555
FR04,2012,microhab_phy,-0.002855391,-0.001231156
FR04,2012,microhab_pom,-0.000153538,-0.001268703
FR04,2012,microhab_oth,0.000204249,0
FR04,2012,tachtemp_psy,-0.000916977,-0.000969937
FR04,2012,tachtemp_the,-0.000252779,0.000452818
FR04,2012,tachtemp_eut,0.001579388,0.00115242
FR04,2012,tachsap_x,-0.001268896,-0.000457924
FR04,2012,tachsap_o,-0.000885519,-0.00053152
FR04,2012,tachsap_b,0,-0.000280952
FR04,2012,tachsap_a,-0.001860807,0.001777427
FR04,2012,tachsap_p,0.000395516,0
FR04,2013,microhab_arg,8.43E-05,-1.88E-05
FR04,2013,microhab_pel,9.92E-05,0.002555375
FR04,2013,microhab_psa,0.000409135,2.84E-06
FR04,2013,microhab_aka,-0.000508909,0.000378036
FR04,2013,microhab_lit,-6.16E-05,-0.002640487
FR04,2013,microhab_phy,-0.005943717,-0.000341703
FR04,2013,microhab_pom,0.001101851,-8.87E-05
FR04,2013,microhab_oth,0.000803416,0.001587158
FR04,2013,tachtemp_psy,0.000952717,-0.000911464
FR04,2013,tachtemp_the,-0.000655179,-0.000772779
FR04,2013,tachtemp_eut,-0.005020623,0.001722407
FR04,2013,tachsap_x,0.000638695,-0.00061003
FR04,2013,tachsap_o,0.000169237,-0.000258098
FR04,2013,tachsap_b,-0.000136571,-0.000428826
FR04,2013,tachsap_a,-0.000151781,-0.000517679
FR04,2013,tachsap_p,0.000174148,0.000343513
FR04,2015,microhab_arg,1.27E-05,-0.000104822
FR04,2015,microhab_pel,-0.001864887,-0.001306097
FR04,2015,microhab_psa,0.000226386,-0.00024752
FR04,2015,microhab_aka,-0.00037977,-0.000106762
FR04,2015,microhab_lit,0.002542258,-0.001151353
FR04,2015,microhab_phy,0.000395217,-0.000181972
FR04,2015,microhab_pom,0.000291051,-0.001359007
FR04,2015,microhab_oth,-0.000896448,-0.001176637
FR04,2015,tachtemp_psy,-0.000178483,0.002533501
FR04,2015,tachtemp_the,0.000894445,0.001181649
FR04,2015,tachtemp_eut,-0.001550112,0.001593828
FR04,2015,tachsap_x,0.000897932,0.002649605
FR04,2015,tachsap_o,0.000337279,0.000133937
FR04,2015,tachsap_b,0.000398439,0.000211713
FR04,2015,tachsap_a,-0.001015873,0.000206981
FR04,2015,tachsap_p,-0.0004405,-0.00033959
FR05,2009,microhab_arg,5.99E-05,-9.70E-05
FR05,2009,microhab_pel,0.001201544,-0.00166846
FR05,2009,microhab_psa,-0.000534288,0.00030512
FR05,2009,microhab_aka,-0.000139189,-9.62E-05
FR05,2009,microhab_lit,-0.000786782,-0.001144242
FR05,2009,microhab_phy,-0.0001685,-0.000296845
FR05,2009,microhab_pom,-2.23E-05,1.77E-05
FR05,2009,microhab_oth,0.000367934,-0.000389589
FR05,2009,tachtemp_psy,0.000798788,-0.000675649
FR05,2009,tachtemp_the,0.000749539,-0.000287702
FR05,2009,tachtemp_eut,-0.002571282,-0.000923507
FR05,2009,tachsap_x,-0.000443958,0.00017348
FR05,2009,tachsap_o,-3.52E-05,-0.000325483
FR05,2009,tachsap_b,-0.000199957,-0.000213089
FR05,2009,tachsap_a,-0.000138501,8.95E-05
FR05,2009,tachsap_p,0.000107993,-0.000186831
FR05,2010,microhab_arg,8.79E-07,-1.12E-06
FR05,2010,microhab_pel,-0.001876587,-0.001900851
FR05,2010,microhab_psa,0.000310389,-0.000270676
FR05,2010,microhab_aka,-8.11E-05,-0.000189572
FR05,2010,microhab_lit,0.001016669,-0.000270154
FR05,2010,microhab_phy,0.000541443,0.00093649
FR05,2010,microhab_pom,0.000100927,-0.000113238
FR05,2010,microhab_oth,7.87E-05,-0.00053705
FR05,2010,tachtemp_psy,0.00025462,-3.52E-05
FR05,2010,tachtemp_the,-0.000769437,0.003017721
FR05,2010,tachtemp_eut,0.000352027,-0.000466078
FR05,2010,tachsap_x,7.17E-05,0.000776485
FR05,2010,tachsap_o,-0.000141848,-0.000134728
FR05,2010,tachsap_b,0.000291569,-0.000335118
FR05,2010,tachsap_a,-0.00032624,-0.000621134
FR05,2010,tachsap_p,-9.68E-05,0.001037837
FR05,2011,microhab_arg,-1.99E-05,0.000172114
FR05,2011,microhab_pel,0.000126218,-0.000906334
FR05,2011,microhab_psa,5.10E-06,0.003472049
FR05,2011,microhab_aka,5.18E-05,0.001303233
FR05,2011,microhab_lit,-0.002070241,-0.000943922
FR05,2011,microhab_phy,-0.001550186,-0.000492272
FR05,2011,microhab_pom,0.000139967,-7.99E-05
FR05,2011,microhab_oth,-0.000422552,-0.000122131
FR05,2011,tachtemp_psy,0.000987003,0.000708148
FR05,2011,tachtemp_the,0.001063034,0.009172002
FR05,2011,tachtemp_eut,0.00099795,0.003268393
FR05,2011,tachsap_x,0.000388346,0.000781395
FR05,2011,tachsap_o,0.000252825,0.000192025
FR05,2011,tachsap_b,0.000472867,-0.000467458
FR05,2011,tachsap_a,-0.000218592,0.0012045
FR05,2011,tachsap_p,0.000328668,0.002855033
FR05,2012,microhab_arg,-0.000148091,-1.98E-05
FR05,2012,microhab_pel,0.000313529,0.000668262
FR05,2012,microhab_psa,-0.00327377,-0.000120679
FR05,2012,microhab_aka,-0.000691534,-0.000215542
FR05,2012,microhab_lit,0.000656639,-0.001788795
FR05,2012,microhab_phy,-0.000103787,-0.000810623
FR05,2012,microhab_pom,0.000244471,-0.000160951
FR05,2012,microhab_oth,0.000350379,-0.000475643
FR05,2012,tachtemp_psy,-0.001017654,-0.000251512
FR05,2012,tachtemp_the,-0.012845949,-0.000369436
FR05,2012,tachtemp_eut,-0.000860114,-0.001003105
FR05,2012,tachsap_x,-0.001452807,-0.000281451
FR05,2012,tachsap_o,0.000139615,-0.000671587
FR05,2012,tachsap_b,0.000444305,-0.000935435
FR05,2012,tachsap_a,-0.001137823,6.02E-05
FR05,2012,tachsap_p,-0.004367732,1.75E-05
FR05,2013,microhab_arg,5.18E-05,8.18E-06
FR05,2013,microhab_pel,-4.92E-05,0.000901872
FR05,2013,microhab_psa,0.000238002,-0.000155703
FR05,2013,microhab_aka,-0.000705618,0.00011666
FR05,2013,microhab_lit,0.001083435,-0.000484975
FR05,2013,microhab_phy,0.000422963,0.001129771
FR05,2013,microhab_pom,-9.67E-05,-2.79E-06
FR05,2013,microhab_oth,0.000284972,-1.40E-05
FR05,2013,tachtemp_psy,1.45E-05,-0.000251801
FR05,2013,tachtemp_the,-0.000261355,0.000984879
FR05,2013,tachtemp_eut,0.001155671,-0.000566156
FR05,2013,tachsap_x,0.000125994,-4.57E-06
FR05,2013,tachsap_o,0.000205126,-0.00025453
FR05,2013,tachsap_b,0.000184485,-0.000131936
FR05,2013,tachsap_a,0.000455977,0.000417031
FR05,2013,tachsap_p,4.79E-05,0.000208734
FR05,2014,microhab_arg,1.42E-05,-1.51E-05
FR05,2014,microhab_pel,-0.000170141,0.002403156
FR05,2014,microhab_psa,0.000195871,0.000166383
FR05,2014,microhab_aka,0.000490246,0.000814361
FR05,2014,microhab_lit,0.001214461,0.001157853
FR05,2014,microhab_phy,-0.000728695,0.001817038
FR05,2014,microhab_pom,0.000270023,6.56E-05
FR05,2014,microhab_oth,0.000255119,0.000332778
FR05,2014,tachtemp_psy,0.00041889,0.000607264
FR05,2014,tachtemp_the,-0.000787007,0.000158349
FR05,2014,tachtemp_eut,-0.001485835,0.002754189
FR05,2014,tachsap_x,1.88E-05,0.00016049
FR05,2014,tachsap_o,-0.000336846,0.000563119
FR05,2014,tachsap_b,0.000444078,0.000153428
FR05,2014,tachsap_a,-0.00060313,8.09E-05
FR05,2014,tachsap_p,-0.000114962,0.0002253
FR05,2015,microhab_arg,5.99E-05,-9.70E-05
FR05,2015,microhab_pel,0.001201544,-0.00166846
FR05,2015,microhab_psa,-0.000534288,0.00030512
FR05,2015,microhab_aka,-0.000139189,-9.62E-05
FR05,2015,microhab_lit,-0.000786782,-0.001144242
FR05,2015,microhab_phy,-0.0001685,-0.000296845
FR05,2015,microhab_pom,-2.23E-05,1.77E-05
FR05,2015,microhab_oth,0.000367934,-0.000389589
FR05,2015,tachtemp_psy,0.000798788,-0.000675649
FR05,2015,tachtemp_the,0.000749539,-0.000287702
FR05,2015,tachtemp_eut,-0.002571282,-0.000923507
FR05,2015,tachsap_x,-0.000443958,0.00017348
FR05,2015,tachsap_o,-3.52E-05,-0.000325483
FR05,2015,tachsap_b,-0.000199957,-0.000213089
FR05,2015,tachsap_a,-0.000138501,8.95E-05
FR05,2015,tachsap_p,0.000107993,-0.000186831
FR06,2004,microhab_arg,4.51E-05,0.000193884
FR06,2004,microhab_pel,-0.001683032,-0.001111254
FR06,2004,microhab_psa,-3.79E-05,-0.000291462
FR06,2004,microhab_aka,0.000241431,0.000329329
FR06,2004,microhab_lit,0.000753924,-6.62E-05
