basin,country,basin_name,distance_mean,distance_max,distance_min,taxon_resolution,sample_units,number_sites,year,ts_length,taxa,total_taxa,urban_mean,crop_mean,forest_mean,eqr,temperature_trend,lat_center,lon_center,taxonomic_bray,biological_bray,ecological_bray,taxonomic_chiSq
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2011,13,44,77,0.042310657,0.015730753,0.66984026,0.454579943,0.050912218,43.1128515,-2.1286289,0.838610794,0.534262797,0.319781629,0.862808331
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2012,13,47,77,0.042568359,0.015730753,0.669652466,0.526262226,0.050912218,43.1128515,-2.1286289,0.824080337,0.468465986,0.261860501,0.848007719
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2013,13,47,77,0.043084534,0.015730753,0.669652466,0.587184872,0.050912218,43.1128515,-2.1286289,0.89467284,0.51424741,0.321720254,0.860884969
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2014,13,52,77,0.043499454,0.01555007,0.670084229,0.636428564,0.050912218,43.1128515,-2.1286289,0.854959546,0.539568745,0.314093588,0.865365192
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2015,13,49,77,0.043606562,0.01555007,0.670084229,0.58235919,0.050912218,43.1128515,-2.1286289,0.843718048,0.540128175,0.266744237,0.85832113
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2016,13,43,77,0.043606562,0.01555007,0.670084229,0.522188935,0.050912218,43.1128515,-2.1286289,0.873059252,0.502222679,0.301069216,0.855485219
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2017,13,45,77,0.043606562,0.01555007,0.670084229,0.491732017,0.050912218,43.1128515,-2.1286289,0.850223862,0.514664242,0.280919945,0.851796969
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2018,13,50,77,0.043606562,0.01555007,0.670084229,0.597273866,0.050912218,43.1128515,-2.1286289,0.841128698,0.501291029,0.280684922,0.844117364
SP05,spain,Oria,13.07249833,27.73581089,1.417914965,mostly family,5 samples,9,2019,13,49,77,0.043606562,0.01555007,0.670084229,0.648617597,0.050912218,43.1128515,-2.1286289,0.833741998,0.482261009,0.253771,0.837982219
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2007,13,45,74,0.043744189,0.012205769,0.780342842,0.446533836,0.050349117,43.16978895,-2.29278795,0.819230588,0.442408799,0.227214641,0.840341583
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2008,13,47,74,0.043830837,0.012178962,0.780588532,0.476153185,0.050349117,43.16978895,-2.29278795,0.910254571,0.487250947,0.242981286,0.839082188
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2009,13,43,74,0.044013522,0.012119122,0.78040901,0.429199709,0.050349117,43.16978895,-2.29278795,0.81579382,0.523376093,0.240075099,0.836034122
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2010,13,42,74,0.044570345,0.012119122,0.78040901,0.428495903,0.050349117,43.16978895,-2.29278795,0.844643011,0.472351059,0.208274638,0.865270708
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2011,13,37,74,0.04475303,0.012059281,0.780654699,0.375290775,0.050349117,43.16978895,-2.29278795,0.877655815,0.557670057,0.269786533,0.883910737
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2012,13,47,74,0.044872711,0.01199944,0.780654699,0.539637854,0.050349117,43.16978895,-2.29278795,0.873068878,0.523635253,0.25481642,0.846975099
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2013,13,48,74,0.045735064,0.01199944,0.779915191,0.594419112,0.050349117,43.16978895,-2.29278795,0.809810546,0.511860579,0.236447152,0.84024771
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2014,13,45,74,0.046256078,0.011972634,0.779915191,0.527646709,0.050349117,43.16978895,-2.29278795,0.87562846,0.544197938,0.240020721,0.86844909
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2015,13,40,74,0.046315919,0.011972634,0.77985535,0.453155564,0.050349117,43.16978895,-2.29278795,0.802018621,0.537265706,0.222856557,0.831223953
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2016,13,43,74,0.046315919,0.011972634,0.77985535,0.516696405,0.050349117,43.16978895,-2.29278795,0.792316624,0.49861588,0.173460035,0.801824851
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2017,13,43,74,0.046315919,0.011972634,0.77985535,0.502055247,0.050349117,43.16978895,-2.29278795,0.880659272,0.478535283,0.179980707,0.849025401
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2018,13,41,74,0.046315919,0.011972634,0.77985535,0.574474623,0.050349117,43.16978895,-2.29278795,0.798889554,0.432285801,0.209052116,0.811041983
SP06,spain,Urola,9.753564108,22.97947719,1.858881659,mostly family,5 samples,8,2019,13,46,74,0.046315919,0.011972634,0.738354198,0.617542295,0.050349117,43.16978895,-2.29278795,0.79335811,0.369537641,0.160682978,0.799651501
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2012,8,61,79,0,0.08290108,0.450074506,0.845512232,0.044829023,43.215671,-4.818472,0.884959304,0.391311077,0.259712051,0.847067836
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2013,8,61,79,0,0.081016823,0.450074506,0.98139998,0.044829023,43.215671,-4.818472,0.856828197,0.46007142,0.265690051,0.853535411
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2014,8,59,79,0,0.081016823,0.450074506,0.880706691,0.044829023,43.215671,-4.818472,0.785258773,0.3840977,0.254923376,0.837461561
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2015,8,47,79,0,0.081016823,0.450074506,0.749798248,0.044829023,43.215671,-4.818472,0.859543622,0.418450115,0.259952119,0.820416617
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2016,8,54,79,0,0.081016823,0.460306601,0.775689439,0.044829023,43.215671,-4.818472,0.790584214,0.397455815,0.238096652,0.835243221
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2017,8,55,79,0,0.081016823,0.461141051,0.827938412,0.044829023,43.215671,-4.818472,0.814996977,0.407479297,0.245678793,0.84663882
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2018,8,48,79,0,0.081016823,0.461141051,0.750186238,0.044829023,43.215671,-4.818472,0.824460677,0.445132893,0.255651427,0.846776727
SP07,spain,Deba,11.80521082,22.85393866,0.993223899,mixed,ind/surber,10,2019,8,52,79,0,0.080750148,0.463145344,0.764845792,0.044829023,43.215671,-4.818472,0.805191708,0.418965846,0.248904394,0.834093323
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2007,8,59,80,0,0.00097166,0.745417793,0.997901049,0.043641968,64.35225091,16.07482141,0.671289797,0.235570022,0.139174866,0.760501915
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2008,8,60,80,0,0.00097166,0.748483135,0.980176578,0.043641968,64.35225091,16.07482141,0.702986234,0.276511008,0.182681314,0.767377285
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2009,8,56,80,0,0.00097166,0.748483135,1.012265934,0.043641968,64.35225091,16.07482141,0.73252463,0.246251658,0.156200005,0.773854154
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2010,8,53,80,0,0.00097166,0.749798448,1.003277182,0.043641968,64.35225091,16.07482141,0.741988983,0.259929158,0.167150395,0.733049035
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2011,8,54,80,0,0.00097166,0.750048895,0.99832908,0.043641968,64.35225091,16.07482141,0.650115105,0.215294636,0.142729031,0.723321365
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2012,8,59,80,0,0.00097166,0.750839693,1.008269525,0.043641968,64.35225091,16.07482141,0.678200338,0.220973607,0.182401437,0.752759502
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2013,8,55,80,0,0.00097166,0.750839693,0.991904048,0.043641968,64.35225091,16.07482141,0.707769739,0.29578213,0.176199035,0.815963802
SW01,sweden,Angerman,116.5829054,206.1734664,19.46741466,mixed,ind/sample,5,2014,8,60,80,0,0.00097166,0.753360277,1.007138544,0.043641968,64.35225091,16.07482141,0.712207025,0.254715346,0.179984639,0.779352876
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2007,7,64,79,0,0.05001992,0.576032972,0.988,0.049102376,62.09327642,14.65866338,0.764446872,0.247647386,0.172797474,0.793189383
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2008,7,62,79,0,0.05001992,0.589836365,0.958,0.049102376,62.09327642,14.65866338,0.773406142,0.271754577,0.184170254,0.803145141
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2009,7,61,79,0,0.05001992,0.590652773,1.017286357,0.049102376,62.09327642,14.65866338,0.776816893,0.268805204,0.182239476,0.784849353
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2010,7,60,79,0,0.05001992,0.590652773,1.025895052,0.049102376,62.09327642,14.65866338,0.788215997,0.264172505,0.194476397,0.803570911
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2012,7,63,79,0,0.050039825,0.593737158,0.998,0.049102376,62.09327642,14.65866338,0.735558837,0.243920822,0.177120946,0.773899595
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2013,7,63,79,0,0.05001992,0.59375707,1.008,0.049102376,62.09327642,14.65866338,0.710050757,0.219433816,0.161388411,0.755982866
SW02,sweden,Ljusnan,102.4953284,241.4232685,4.743370147,mixed,ind/sample,5,2014,7,64,79,0,0.05001992,0.593398647,0.994,0.049102376,62.09327642,14.65866338,0.783589717,0.25209164,0.165312522,0.779289192
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2013,7,43,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.835233037,0.476541367,0.268308757,0.827428275
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2014,7,61,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.802863436,0.395212417,0.21050832,0.847008339
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2015,7,63,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.850215703,0.486834329,0.242559027,0.878892474
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2016,7,55,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.912022153,0.509003471,0.276910279,0.86846036
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2017,7,62,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.912561489,0.512743436,0.267182992,0.888352874
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2018,7,58,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.846190704,0.500313517,0.225285617,0.848971229
UK01,uk,Lancaster,7.339901924,16.7000145,0.957123692,mixed,ind/sample,7,2019,7,62,79,0.006426075,0.005025973,0.028221465,NA,0.021645825,53.918464,-2.7429448,0.844543636,0.515810211,0.228799034,0.88026304
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2012,7,54,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.823300839,0.49630219,0.306903959,0.888939049
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2013,7,49,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.827269331,0.402250819,0.256522816,0.874422001
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2014,7,54,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.802680097,0.380023014,0.261474361,0.8703024
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2015,7,53,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.79840576,0.429897953,0.2700746,0.872905304
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2016,7,52,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.84040435,0.433220964,0.268173079,0.88285659
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2017,7,57,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.805678038,0.442793067,0.238610566,0.873579296
UK02,uk,Louth,26.84201125,49.67771944,7.154430698,mixed,ind/sample,6,2018,7,54,75,0.009175148,0.908483409,0.006439037,NA,0.018913475,53.3784355,-0.125480885,0.846094946,0.435831016,0.243496197,0.878090212
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2006,8,52,82,0.114732982,0.702584411,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.845410628,0.392283845,0.288807114,0.883209272
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2007,8,52,82,0.114943704,0.70237369,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.814315158,0.399190011,0.221176033,0.860880092
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2008,8,49,82,0.115071927,0.702245467,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.787021193,0.377153141,0.230409288,0.775315003
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2009,8,55,82,0.115085424,0.702238719,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.858295751,0.369830139,0.251025084,0.885215028
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2010,8,55,82,0.115098921,0.702225221,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.854668283,0.408508582,0.233525916,0.878095605
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2011,8,54,82,0.115098921,0.702225221,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.872154472,0.458215612,0.275490678,0.913281372
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2012,8,49,82,0.115309643,0.7020145,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.852541309,0.418622248,0.25686169,0.866644031
UK03,uk,Nene,56.37017247,94.67675407,21.96845958,mixed,ind/sample,5,2013,8,46,82,0.115316391,0.7020145,0.020033961,NA,0.018037234,52.411014,-0.09150863,0.83137353,0.437362338,0.242039711,0.874996497
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2013,7,40,68,0.002115789,0.005660671,0.104106303,NA,0.032231002,53.5275195,-1.7465074,0.836136553,0.47065588,0.27518198,0.834910588
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2014,7,52,68,0.002115789,0.005660671,0.104106303,NA,0.032231002,53.5275195,-1.7465074,0.839487937,0.520009855,0.262444726,0.85655148
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2015,7,49,68,0.002115789,0.005660671,0.104106303,NA,0.032231002,53.5275195,-1.7465074,0.82884097,0.517002993,0.254511725,0.839575464
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2016,7,49,68,0.002115789,0.005660671,0.104106303,NA,0.032231002,53.5275195,-1.7465074,0.834962346,0.51172954,0.266787283,0.856879053
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2017,7,47,68,0.002115789,0.005660671,0.104106303,NA,0.032231002,53.5275195,-1.7465074,0.851158894,0.492831864,0.313145846,0.864120736
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2018,7,50,68,0.002115789,0.005660671,0.104106303,NA,0.032231002,53.5275195,-1.7465074,0.853013458,0.523462077,0.291911605,0.853579498
UK04,uk,Ouse,15.7826712,41.12250541,1.412790592,mixed,ind/sample,9,2019,7,48,68,0.002115789,0.005660671,0.129620403,NA,0.032231002,53.5275195,-1.7465074,0.853242493,0.549778863,0.281789453,0.866051389
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2002,9,44,71,0.030619718,0.006038904,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.789590643,0.343713751,0.176526682,0.815891399
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2003,9,36,71,0.038499755,0.005075076,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.871771458,0.379799898,0.216157179,0.81719335
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2004,9,41,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.842366462,0.39268366,0.184062879,0.825546704
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2005,9,37,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.82718135,0.3310692,0.171712847,0.798779292
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2006,9,40,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.789412298,0.412350955,0.170531661,0.834735167
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2007,9,39,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.749408154,0.374044801,0.180933353,0.836024175
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2008,9,39,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.754558371,0.319244067,0.237040003,0.780884191
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2009,9,54,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.789256037,0.460456045,0.263103543,0.84879053
UK05,uk,Ribble,11.56922991,32.38177993,0.052819694,mixed,ind/sample,6,2010,9,47,71,0.038997172,0.005023889,0.071207722,NA,0.010287304,53.783536,-2.57025685,0.820423529,0.477424139,0.240554485,0.800314782
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2013,7,62,96,0.085739577,0.540123003,0.044127028,NA,0.000711876,52.3981035,-2.19009555,0.931566584,0.718883686,0.436635446,0.919678262
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2014,7,54,96,0.085739942,0.540123003,0.044136498,NA,0.000711876,52.3981035,-2.19009555,0.885605068,0.648216521,0.367864018,0.890405451
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2015,7,66,96,0.085740306,0.540123003,0.044136498,NA,0.000711876,52.3981035,-2.19009555,0.875055962,0.628089848,0.403197306,0.905966202
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2016,7,62,96,0.085742127,0.535905489,0.044142326,NA,0.000711876,52.3981035,-2.19009555,0.922316855,0.677251559,0.444491718,0.907393199
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2017,7,63,96,0.085744313,0.53309421,0.04414779,NA,0.000711876,52.3981035,-2.19009555,0.92007855,0.679522727,0.414794306,0.908870528
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2018,7,61,96,0.085746862,0.531239802,0.044161631,NA,0.000711876,52.3981035,-2.19009555,0.898047686,0.683902838,0.472749975,0.915468722
UK06,uk,Severn,39.72932519,104.8621009,0.982729615,mixed,ind/sample,16,2019,7,66,96,0.085753419,0.530570413,0.044179479,NA,0.000711876,52.3981035,-2.19009555,0.901832002,0.685291587,0.471416067,0.91648366
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2008,10,63,91,0.084359008,0.725781714,0.027560049,0.723013846,0.018007357,51.797128,-0.374191,0.909545808,0.707974733,0.506147571,0.933806849
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2009,10,64,91,0.08436745,0.725773272,0.027560049,0.811939939,0.018007357,51.797128,-0.374191,0.892200641,0.67522936,0.456164165,0.911441645
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2010,10,66,91,0.08436745,0.725773272,0.027560049,0.79058556,0.018007357,51.797128,-0.374191,0.910133832,0.720474398,0.489072553,0.923576806
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2011,10,67,91,0.08446154,0.725679182,0.027560049,0.79512086,0.018007357,51.797128,-0.374191,0.898111162,0.716336951,0.498620535,0.92823353
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2012,10,65,91,0.08455563,0.725585092,0.027560049,0.731213793,0.018007357,51.797128,-0.374191,0.899486497,0.72084075,0.495852466,0.941106803
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2013,10,63,91,0.08455563,0.725585092,0.027560049,0.750345874,0.018007357,51.797128,-0.374191,0.896515581,0.714765949,0.479004599,0.920660062
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2014,10,55,91,0.08455563,0.725585092,0.027560049,0.747333165,0.018007357,51.797128,-0.374191,0.891895561,0.703429524,0.464411803,0.905998897
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2015,10,55,91,0.08455563,0.725585092,0.027560049,0.824461872,0.018007357,51.797128,-0.374191,0.871258219,0.681456382,0.410152072,0.898604303
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2016,10,68,91,0.08455563,0.725011669,0.027560049,0.866503649,0.018007357,51.797128,-0.374191,0.887285599,0.670777268,0.469071033,0.916915715
UK07,uk,Thames,15.72450267,44.83316801,0.541157983,mixed,ind/sample,21,2017,10,68,91,0.08455563,0.718921713,0.027560049,0.805614438,0.018007357,51.797128,-0.374191,0.929210856,0.7354093,0.507269001,0.938201577
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2011,9,70,105,0.208293245,0.269109983,0.047600105,NA,0.019362014,53.070415,-1.497491585,0.857593961,0.519357264,0.391215802,0.89791747
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2012,9,67,105,0.208465056,0.267746969,0.047600105,NA,0.019362014,53.070415,-1.497491585,0.865744518,0.615036873,0.376298423,0.90258875
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2013,9,65,105,0.208491931,0.267745951,0.047600105,NA,0.019362014,53.070415,-1.497491585,0.900530886,0.63679575,0.412280358,0.907971787
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2014,9,64,105,0.208542872,0.267769037,0.047600105,NA,0.019362014,53.070415,-1.497491585,0.922369438,0.620102507,0.396581829,0.925077053
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2015,9,69,105,0.208610813,0.267762139,0.047600105,NA,0.019362014,53.070415,-1.497491585,0.885644135,0.527470563,0.398441511,0.893573522
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2016,9,67,105,0.208712346,0.267083755,0.047621026,NA,0.019362014,53.070415,-1.497491585,0.899341834,0.62705329,0.439277196,0.920961686
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2017,9,71,105,0.208773119,0.266469116,0.047617342,NA,0.019362014,53.070415,-1.497491585,0.877137929,0.553753725,0.395289112,0.916062243
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2018,9,71,105,0.208845072,0.265277026,0.047626746,NA,0.019362014,53.070415,-1.497491585,0.891389123,0.635066909,0.390111636,0.910446424
UK08,uk,Trent,39.68731469,106.8492679,4.255570906,mixed,ind/sample,10,2019,9,72,105,0.209094809,0.26421548,0.047803329,NA,0.019362014,53.070415,-1.497491585,0.898607209,0.561945874,0.446816416,0.931722246
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2011,9,53,88,0.036049073,0.699414238,0.027884295,NA,0.015561206,52.626017,-0.564405175,0.851108153,0.473044757,0.216869298,0.827806996
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2012,9,63,88,0.036077345,0.699414238,0.027884295,NA,0.015561206,52.626017,-0.564405175,0.846499836,0.499707014,0.279294613,0.86693355
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2013,9,60,88,0.036077345,0.69308731,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.829926035,0.427937209,0.179117163,0.832077139
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2014,9,57,88,0.036077345,0.690922834,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.790185874,0.413397027,0.211235274,0.812836144
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2015,9,62,88,0.036091482,0.690908698,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.855747768,0.514940339,0.234896648,0.86528897
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2016,9,57,88,0.036091482,0.688951835,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.861712696,0.52382423,0.274268051,0.85089017
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2017,9,65,88,0.036091482,0.688562654,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.814368299,0.470145162,0.240847658,0.836372092
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2018,9,62,88,0.036091482,0.688562654,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.825792306,0.512187473,0.183577349,0.857313831
UK09,uk,Welland,13.02298737,32.15550798,0.922159213,mixed,ind/sample,9,2019,9,63,88,0.036091482,0.688177421,0.0273848,NA,0.015561206,52.626017,-0.564405175,0.852550131,0.4568512,0.199800878,0.860989968
UK10,uk,Witham,29.45437255,56.43540193,1.895146211,mixed,ind/sample,7,2011,9,59,79,0.02068896,0.89401871,0.001260347,NA,0.023033171,53.056338,-0.44840176,0.849530981,0.438198138,0.254169765,0.867590427
UK10,uk,Witham,29.45437255,56.43540193,1.895146211,mixed,ind/sample,7,2012,9,58,79,0.02068896,0.89401871,0.001260347,NA,0.023033171,53.056338,-0.44840176,0.87806767,0.428094091,0.246209161,0.849114138
UK10,uk,Witham,29.45437255,56.43540193,1.895146211,mixed,ind/sample,7,2013,9,54,79,0.02068896,0.89401871,0.001260347,NA,0.023033171,53.056338,-0.44840176,0.829868177,0.411132562,0.255127434,0.847404569
